"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"HR@1","FPPTER107","00:11:01.786",661786,"00:11:02.166",662166,"00:00:00.380",380,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:11:02.995",662995,"00:11:03.085",663085,"00:00:00.090",90,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:11:06.123",666123,"00:11:06.273",666273,"00:00:00.150",150,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:11:20.662",680662,"00:11:20.762",680762,"00:00:00.100",100,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:11:21.425",681425,"00:11:21.665",681665,"00:00:00.240",240,"specific-new-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:11:32.484",692484,"00:11:33.864",693864,"00:00:01.380",1380,"generic-new-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:11:34.541",694541,"00:11:34.961",694961,"00:00:00.420",420,"generic-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:11:35.451",695451,"00:11:35.761",695761,"00:00:00.310",310,"generic-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:11:37.818",697818,"00:11:38.088",698088,"00:00:00.270",270,"generic-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:11:38.923",698923,"00:11:39.523",699523,"00:00:00.600",600,"generic-new-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:11:40.467",700467,"00:11:40.907",700907,"00:00:00.440",440,"generic-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:11:46.651",706651,"00:11:47.221",707221,"00:00:00.570",570,"generic-new-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:11:49.295",709295,"00:11:49.685",709685,"00:00:00.390",390,"generic-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:11:51.025",711025,"00:11:51.165",711165,"00:00:00.140",140,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:11:55.769",715769,"00:11:55.959",715959,"00:00:00.190",190,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:11:56.962",716962,"00:11:57.122",717122,"00:00:00.160",160,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:12:07.989",727989,"00:12:08.199",728199,"00:00:00.210",210,"generic-new-point","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:12:13.276",733276,"00:12:13.446",733446,"00:00:00.170",170,"generic-new-point","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:12:45.367",765367,"00:12:45.697",765697,"00:00:00.330",330,"pro-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:12:59.924",779924,"00:12:59.994",779994,"00:00:00.070",70,"pp-new-point","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:13:07.786",787786,"00:13:07.846",787846,"00:00:00.060",60,"pp-new-point","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:13:14.594",794594,"00:13:14.864",794864,"00:00:00.270",270,"generic-new-point","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:13:18.885",798885,"00:13:18.965",798965,"00:00:00.080",80,"pp-old-point","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:13:21.046",801046,"00:13:21.156",801156,"00:00:00.110",110,"pp-old-point","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:13:24.447",804447,"00:13:24.587",804587,"00:00:00.140",140,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:13:26.399",806399,"00:13:26.729",806729,"00:00:00.330",330,"generic-new-point","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:13:41.152",821152,"00:13:41.512",821512,"00:00:00.360",360,"generic-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:13:46.492",826492,"00:13:46.592",826592,"00:00:00.100",100,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:13:48.105",828105,"00:13:48.195",828195,"00:00:00.090",90,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:14:02.879",842879,"00:14:02.939",842939,"00:00:00.060",60,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:14:58.628",898628,"00:14:59.728",899728,"00:00:01.100",1100,"specific-new-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:15:03.116",903116,"00:15:03.246",903246,"00:00:00.130",130,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:15:07.989",907989,"00:15:08.579",908579,"00:00:00.590",590,"generic-new-point","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:15:08.704",908704,"00:15:09.094",909094,"00:00:00.390",390,"generic-new-point","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:15:19.247",919247,"00:15:19.347",919347,"00:00:00.100",100,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:15:22.114",922114,"00:15:22.204",922204,"00:00:00.090",90,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:15:31.513",931513,"00:15:32.213",932213,"00:00:00.700",700,"generic-new-point","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:15:34.123",934123,"00:15:34.843",934843,"00:00:00.720",720,"generic-new-point","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:15:36.256",936256,"00:15:36.616",936616,"00:00:00.360",360,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:15:39.515",939515,"00:15:39.665",939665,"00:00:00.150",150,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:15:40.938",940938,"00:15:40.968",940968,"00:00:00.030",30,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:15:41.133",941133,"00:15:41.463",941463,"00:00:00.330",330,"specific-new-point","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:15:42.498",942498,"00:15:42.758",942758,"00:00:00.260",260,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:16:22.068",982068,"00:16:22.418",982418,"00:00:00.350",350,"generic-new-point","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:16:44.960",1004960,"00:16:45.100",1005100,"00:00:00.140",140,"pp-new-point","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:18:08.718",1088718,"00:18:08.878",1088878,"00:00:00.160",160,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@1","FPPTER107","00:18:12.047",1092047,"00:18:12.157",1092157,"00:00:00.110",110,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:00:29.819",29819,"00:00:30.049",30049,"00:00:00.230",230,"generic-new-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:00:36.398",36398,"00:00:36.858",36858,"00:00:00.460",460,"specific-new-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:00:42.099",42099,"00:00:42.459",42459,"00:00:00.360",360,"generic-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:00:44.499",44499,"00:00:44.819",44819,"00:00:00.320",320,"specific-new-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:01:23.454",83454,"00:01:23.754",83754,"00:00:00.300",300,"generic-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:01:24.882",84882,"00:01:25.112",85112,"00:00:00.230",230,"generic-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:01:27.728",87728,"00:01:28.198",88198,"00:00:00.470",470,"generic-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:02:22.850",142850,"00:02:23.930",143930,"00:00:01.080",1080,"specific-new-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:02:26.745",146745,"00:02:26.945",146945,"00:00:00.200",200,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:02:28.880",148880,"00:02:29.090",149090,"00:00:00.210",210,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:02:31.720",151720,"00:02:32.270",152270,"00:00:00.550",550,"specific-new-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:02:32.645",152645,"00:02:32.755",152755,"00:00:00.110",110,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:03:27.910",207910,"00:03:29.540",209540,"00:00:01.630",1630,"specific-new-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:03:37.079",217079,"00:03:37.289",217289,"00:00:00.210",210,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:03:43.855",223855,"00:03:44.105",224105,"00:00:00.250",250,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:04:49.457",289457,"00:04:52.827",292827,"00:00:03.370",3370,"specific-new-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:04:54.552",294552,"00:04:55.392",295392,"00:00:00.840",840,"specific-new-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:05:00.246",300246,"00:05:00.596",300596,"00:00:00.350",350,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:05:02.384",302384,"00:05:03.144",303144,"00:00:00.760",760,"specific-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:05:57.225",357225,"00:05:57.755",357755,"00:00:00.530",530,"specific-new-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:06:01.569",361569,"00:06:01.759",361759,"00:00:00.190",190,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:06:08.257",368257,"00:06:12.927",372927,"00:00:04.670",4670,"specific-new-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:06:19.892",379892,"00:06:20.142",380142,"00:00:00.250",250,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:06:22.595",382595,"00:06:22.895",382895,"00:00:00.300",300,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:06:41.442",401442,"00:06:42.742",402742,"00:00:01.300",1300,"specific-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:06:44.303",404303,"00:06:44.683",404683,"00:00:00.380",380,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:06:48.134",408134,"00:06:48.274",408274,"00:00:00.140",140,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:06:54.197",414197,"00:06:54.377",414377,"00:00:00.180",180,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:07:00.133",420133,"00:07:00.383",420383,"00:00:00.250",250,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:07:01.738",421738,"00:07:04.058",424058,"00:00:02.320",2320,"specific-new-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:07:05.051",425051,"00:07:05.141",425141,"00:00:00.090",90,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:07:05.686",425686,"00:07:06.046",426046,"00:00:00.360",360,"generic-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:07:07.656",427656,"00:07:07.796",427796,"00:00:00.140",140,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:07:09.906",429906,"00:07:12.736",432736,"00:00:02.830",2830,"specific-new-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:08:21.612",501612,"00:08:23.612",503612,"00:00:02.000",2000,"specific-new-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:08:23.922",503922,"00:08:25.212",505212,"00:00:01.290",1290,"specific-new-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:08:33.859",513859,"00:08:34.269",514269,"00:00:00.410",410,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:08:36.316",516316,"00:08:36.636",516636,"00:00:00.320",320,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:08:39.386",519386,"00:08:39.506",519506,"00:00:00.120",120,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:08:40.415",520415,"00:08:40.645",520645,"00:00:00.230",230,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:09:36.847",576847,"00:09:37.027",577027,"00:00:00.180",180,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:09:37.647",577647,"00:09:37.767",577767,"00:00:00.120",120,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:10:18.090",618090,"00:10:18.220",618220,"00:00:00.130",130,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
"HR@2","FPPTER106","00:10:22.790",622790,"00:10:22.890",622890,"00:00:00.100",100,"pp-old-nopoint","FPPT-ENG-Phase1-20181219-v7-ALS-v2.eaf"
