speaker,begin,end,dur,trial,coart,affil,infstat,shape,effort,traj,orient,target,cards,lang,phase
FPPTER40,2024-01-09T23:21:53Z,2024-01-09T23:21:55Z,1768,FPPT-ENG-Phase1-20191112-v8-ALS-v1.eaf,so.HE.S.GONE.TO.THIS,ambiguous,old,index,nocontact,complex,vertical,interior,multiple,eng,S
FPPTER40,2024-01-09T23:21:57Z,2024-01-09T23:21:58Z,646,FPPT-ENG-Phase1-20191112-v8-ALS-v1.eaf,now.HE.S.WAIting,ambiguous,old,index,nocontact,simple,vertical,individ,multiple,eng,S
FPPTER40,2024-01-09T23:22:12Z,2024-01-09T23:22:13Z,816,FPPT-ENG-Phase1-20191112-v8-ALS-v1.eaf,[that.s]JUST.after,pro,other,index,nocontact,simple,vertical,other,multiple,eng,S
FPPTER40,2024-01-09T23:22:23Z,2024-01-09T23:22:24Z,1454,FPPT-ENG-Phase1-20191112-v8-ALS-v1.eaf,before.THIS,pro,other,index,nocontact,simple,down,other,multiple,eng,H
FPPTER40,2024-01-09T23:22:24Z,2024-01-09T23:22:26Z,1629,FPPT-ENG-Phase1-20191112-v8-ALS-v1.eaf,THIS.IS.HIS.like[hope],pro,new,index,contact,simple,down,card,multiple,eng,S
FPPTER40,2024-01-09T23:22:26Z,2024-01-09T23:22:28Z,1555,FPPT-ENG-Phase1-20191112-v8-ALS-v1.eaf,to.get.him.THROUGH,pro,new,index,contact,simple,down,individ,multiple,eng,H
FPPTER40,2024-01-09T23:22:33Z,2024-01-09T23:22:34Z,742,FPPT-ENG-Phase1-20191112-v8-ALS-v1.eaf,[so.that.s.they]SEE.HIM.coming,pro,old,index,nocontact,simple,vertical,other,multiple,eng,S
FPPTER40,2024-01-09T23:22:48Z,2024-01-09T23:22:50Z,1408,FPPT-ENG-Phase1-20191112-v8-ALS-v1.eaf,just.HERE,pro,other,index,contact,simple,down,other,multiple,eng,H
FPPTER40,2024-01-09T23:23:27Z,2024-01-09T23:23:28Z,591,FPPT-ENG-Phase1-20191112-v8-ALS-v1.eaf,I.THINK.THESE.are.his[clothes.from.the.end],pro,old,index,nocontact,simple,down,card,multiple,eng,S
FPPTER40,2024-01-09T23:23:39Z,2024-01-09T23:23:40Z,961,FPPT-ENG-Phase1-20191112-v8-ALS-v1.eaf,maybe.when.YOU.KNOW,other,new,palm,contact,complex,down,interior,multiple,eng,H
FPPTER40,2024-01-09T23:23:40Z,2024-01-09T23:23:41Z,608,FPPT-ENG-Phase1-20191112-v8-ALS-v1.eaf,he.s.PROUD.of.himself,pro,old,index,contact,simple,down,individ,multiple,eng,S
FPPTER40,2024-01-09T23:23:41Z,2024-01-09T23:23:41Z,757,FPPT-ENG-Phase1-20191112-v8-ALS-v1.eaf,becasue.he.s.REJE[ced.alcohol],ambiguous,new,palm,contact,complex,up,interior,multiple,eng,S
FPPTER40,2024-01-09T23:23:45Z,2024-01-09T23:23:46Z,975,FPPT-ENG-Phase1-20191112-v8-ALS-v1.eaf,and.THESE.ones,noun,other,index,nocontact,simple,down,card,multiple,eng,S
FPPTER106,2024-01-09T23:03:39Z,2024-01-09T23:03:42Z,3537,FPPT-ENG-Phase2-20181219-v2-ALS-v1.eaf,then.he.s.in.his.cell,ambiguous,new,palm,contact,simple,down,interior,multiple,eng,H
FPPTER106,2024-01-09T23:03:53Z,2024-01-09T23:03:57Z,3801,FPPT-ENG-Phase2-20181219-v2-ALS-v1.eaf,and.he.sits.in.there.wondering,ambiguous,new,palm,contact,simple,down,interior,multiple,eng,H
FPPTER106,2024-01-09T23:04:10Z,2024-01-09T23:04:14Z,3652,FPPT-ENG-Phase2-20181219-v2-ALS-v1.eaf,and.then.finally.he.s.out.of.jail,ambiguous,new,palm,contact,simple,down,card,multiple,eng,H
FPPTER106,2024-01-09T23:04:14Z,2024-01-09T23:04:15Z,1745,FPPT-ENG-Phase2-20181219-v2-ALS-v1.eaf,and.he.is.in.his.clothes.his.ordinary.clothes.again,ambiguous,new,palm,contact,simple,down,interior,multiple,eng,S
FPPTER106,2024-01-09T23:04:17Z,2024-01-09T23:04:19Z,1726,FPPT-ENG-Phase2-20181219-v2-ALS-v1.eaf,he.s.enjoying.the.feeling,ambiguous,new,palm,contact,complex,down,interior,multiple,eng,S
FPPTER106,2024-01-09T23:04:19Z,2024-01-09T23:04:20Z,1228,FPPT-ENG-Phase2-20181219-v2-ALS-v1.eaf,--,other,other,index,contact,simple,down,card,multiple,eng,S
FPPTER107,2024-01-09T23:00:28Z,2024-01-09T23:00:31Z,3710,FPPT-ENG-Phase2-20181219-v2-ALS-v1.eaf,they.are.gathering.some.vegetables,ambiguous,new,index,contact,complex,down,interior,single,eng,H
FPPTER107,2024-01-09T23:00:31Z,2024-01-09T23:00:34Z,2740,FPPT-ENG-Phase2-20181219-v2-ALS-v1.eaf,in.the.garden,noun,new,index,contact,complex,down,interior,single,eng,S
FPPTER107,2024-01-09T23:00:41Z,2024-01-09T23:00:42Z,1399,FPPT-ENG-Phase2-20181219-v2-ALS-v1.eaf,with.the.gathered.vegetables,noun,new,index,contact,complex,down,interior,single,eng,S
FPPTER107,2024-01-09T23:00:44Z,2024-01-09T23:00:47Z,2390,FPPT-ENG-Phase2-20181219-v2-ALS-v1.eaf,bring.their.child.with.them,ambiguous,new,other,contact,complex,up,interior,single,eng,S
FPPTER107,2024-01-09T23:00:52Z,2024-01-09T23:00:53Z,883,FPPT-ENG-Phase2-20181219-v2-ALS-v1.eaf,and.then,other,other,palm,contact,simple,down,card,multiple,eng,S
FPPTER107,2024-01-09T23:02:09Z,2024-01-09T23:02:10Z,1319,FPPT-ENG-Phase2-20181219-v2-ALS-v1.eaf,hold.that.one.for.me,noun,other,index,nocontact,simple,down,card,multiple,eng,S
FPPTER107,2024-01-09T23:03:07Z,2024-01-09T23:03:07Z,706,FPPT-ENG-Phase2-20181219-v2-ALS-v1.eaf,in.the.next.picture,noun,other,index,nocontact,simple,up,other,multiple,eng,S
FPPTER107,2024-01-09T23:04:23Z,2024-01-09T23:04:24Z,1241,FPPT-ENG-Phase2-20181219-v2-ALS-v1.eaf,he.s.turning.home,ambiguous,new,palm,contact,complex,down,card,multiple,eng,H
FPPTER107,2024-01-09T23:04:24Z,2024-01-09T23:04:25Z,1449,FPPT-ENG-Phase2-20181219-v2-ALS-v1.eaf,when.he.gets.home,ambiguous,new,palm,contact,simple,down,card,multiple,eng,H
FPPTER302,2024-01-09T23:09:30Z,2024-01-09T23:09:32Z,2568,FPPT-ENG-Phase2-20190218-v3-ALS-v1.eaf,he.s.about.to.fall.down,ambiguous,new,index,nocontact,simple,down,interior,multiple,eng,H
FPPTER302,2024-01-09T23:09:32Z,2024-01-09T23:09:34Z,1320,FPPT-ENG-Phase2-20190218-v3-ALS-v1.eaf,he.looks.injured.in.there,ambiguous,old,index,nocontact,simple,down,individ,multiple,eng,S
FPPTER309,2024-01-09T23:00:32Z,2024-01-09T23:00:34Z,2180,FPPT-ENG-Phase2-20190218-v3-ALS-v1.eaf,our.first.image,noun,new,palm,contact,simple,up,card,multiple,eng,S
FPPTER309,2024-01-09T23:02:29Z,2024-01-09T23:02:30Z,1091,FPPT-ENG-Phase2-20190218-v3-ALS-v1.eaf,they,pro,old,index,nocontact,simple,up,card,multiple,eng,S
FPPTER309,2024-01-09T23:03:59Z,2024-01-09T23:04:00Z,900,FPPT-ENG-Phase2-20190218-v3-ALS-v1.eaf,same.kind.ofbeatings,noun,new,index,nocontact,simple,vertical,other,multiple,eng,S
FPPTER309,2024-01-09T23:05:23Z,2024-01-09T23:05:24Z,765,FPPT-ENG-Phase2-20190218-v3-ALS-v1.eaf,ehm,other,other,palm,nocontact,simple,vertical,other,multiple,eng,S
FPPTER309,2024-01-09T23:05:36Z,2024-01-09T23:05:36Z,640,FPPT-ENG-Phase2-20190218-v3-ALS-v1.eaf,he.thought.initially.it.was.gonna.be.easy,pro,new,palm,nocontact,simple,up,card,multiple,eng,S
FPPTER309,2024-01-09T23:05:36Z,2024-01-09T23:05:37Z,660,FPPT-ENG-Phase2-20190218-v3-ALS-v1.eaf,now.he.s.going.through.the.process,ambiguous,old,palm,nocontact,simple,up,card,multiple,eng,S
FPPTER309,2024-01-09T23:06:48Z,2024-01-09T23:06:49Z,1280,FPPT-ENG-Phase2-20190218-v3-ALS-v1.eaf,in.the.very.beginning,noun,old,index,nocontact,simple,down,card,multiple,eng,S
FPPTER309,2024-01-09T23:09:03Z,2024-01-09T23:09:05Z,1560,FPPT-ENG-Phase2-20190218-v3-ALS-v1.eaf,in.all.the.speech.bubbles,noun,new,index,nocontact,complex,down,interior,multiple,eng,S
FPPTER309,2024-01-09T23:09:28Z,2024-01-09T23:09:30Z,1432,FPPT-ENG-Phase2-20190218-v3-ALS-v1.eaf,in.the.in.the,other,other,index,nocontact,simple,down,card,multiple,eng,S
FPPTER405,2024-01-09T23:00:16Z,2024-01-09T23:00:17Z,1186,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,[they.re.harvesting]some.FOOD.AT.FISRT,pro,new,palm,contact,simple,down,interior,multiple,eng,H
FPPTER405,2024-01-09T23:00:31Z,2024-01-09T23:00:34Z,3050,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,after.the.day.of.work,noun,new,other,nocontact,simple,vertical,card,multiple,eng,S
FPPTER405,2024-01-09T23:00:38Z,2024-01-09T23:00:40Z,2930,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,[one.of]his.friends,noun,new,palm,contact,simple,down,card,multiple,eng,H
FPPTER405,2024-01-09T23:00:40Z,2024-01-09T23:00:41Z,1015,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,[about.his]wife,noun,new,palm,contact,simple,down,interior,multiple,eng,H
FPPTER405,2024-01-09T23:00:41Z,2024-01-09T23:00:45Z,3185,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,that.he.saw.HIS.wife,ambiguous,old,palm,contact,complex,down,interior,multiple,eng,H
FPPTER405,2024-01-09T23:00:45Z,2024-01-09T23:00:47Z,2200,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,i.GUESS.flirting.with.someone.in.the.market,other,old,palm,nocontact,complex,vertical,card,multiple,eng,S
FPPTER405,2024-01-09T23:00:48Z,2024-01-09T23:00:49Z,880,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,he.WAS.very.upset,ambiguous,old,palm,nocontact,simple,vertical,card,multiple,eng,S
FPPTER405,2024-01-09T23:01:01Z,2024-01-09T23:01:02Z,1295,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,--,other,new,other,contact,simple,down,card,multiple,eng,H
FPPTER405,2024-01-09T23:01:02Z,2024-01-09T23:01:03Z,1330,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,confronted.his.WIFE.about.it,ambiguous,old,other,contact,simple,down,interior,multiple,eng,S
FPPTER405,2024-01-09T23:01:04Z,2024-01-09T23:01:07Z,2515,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,[while]an.older.man.was[watching.everything],noun,old,palm,nocontact,simple,vertical,interior,multiple,eng,H
FPPTER405,2024-01-09T23:01:11Z,2024-01-09T23:01:13Z,1710,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,he.got.very.UPSET.and,ambiguous,old,palm,nocontact,simple,vertical,card,multiple,eng,H
FPPTER405,2024-01-09T23:01:13Z,2024-01-09T23:01:16Z,2802,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,obviously.she.is.SAYING.THAT.it.wasn.t.that.that,ambiguous,new,palm,contact,simple,down,card,multiple,eng,H
FPPTER405,2024-01-09T23:01:21Z,2024-01-09T23:01:23Z,2166,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,but.he.got.very.upset,ambiguous,old,other,nocontact,simple,vertical,interior,multiple,eng,H
FPPTER405,2024-01-09T23:01:26Z,2024-01-09T23:01:28Z,2075,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,because.the.old.man.SAW.EVERYTHING.he.called.for.help,ambiguous,old,other,nocontact,complex,vertical,card,multiple,eng,H
FPPTER405,2024-01-09T23:01:28Z,2024-01-09T23:01:30Z,2300,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,AND.SOME.policemen.came.and,ambiguous,new,index,nocontact,simple,up,interior,multiple,eng,H
FPPTER405,2024-01-09T23:01:30Z,2024-01-09T23:01:36Z,5240,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,[and]drugged.this.GUY.off.to.i.guess.to.prison,ambiguous,new,palm,contact,simple,down,card,multiple,eng,H
FPPTER405,2024-01-09T23:01:37Z,2024-01-09T23:01:38Z,1100,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,and.in.THIS.picture[there.is],noun,new,palm,nocontact,complex,up,interior,multiple,eng,S
FPPTER405,2024-01-09T23:01:44Z,2024-01-09T23:01:48Z,3590,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,[to.i.guess.the]comissionairS,noun,new,palm,contact,simple,down,card,multiple,eng,H
FPPTER40,2024-01-09T23:01:48Z,2024-01-09T23:01:51Z,2770,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,the.man.you.can.see,noun,old,index,nocontact,simple,vertical,card,multiple,eng,H
FPPTER40,2024-01-09T23:02:08Z,2024-01-09T23:02:10Z,1810,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,he.s.got.a.lot.of.anxiety,ambiguous,old,palm,nocontact,simple,up,other,multiple,eng,S
FPPTER40,2024-01-09T23:02:14Z,2024-01-09T23:02:16Z,2740,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,[all]kind.of.comes.true.becasue.then.HE.DOES.get.sent.to[prison],ambiguous,new,index,contact,simple,down,interior,multiple,eng,S
FPPTER40,2024-01-09T23:02:23Z,2024-01-09T23:02:25Z,1387,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,by.the.looks.of.hiS.dishevelled[clothes],noun,old,index,nocontact,complex,vertical,interior,multiple,eng,S
FPPTER40,2024-01-09T23:02:35Z,2024-01-09T23:02:39Z,3890,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,THE.THOUGHT.of.when.he.ll.finally.come.home,noun,new,index,contact,complex,down,interior,multiple,eng,H
FPPTER40,2024-01-09T23:02:44Z,2024-01-09T23:02:47Z,3240,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,eventuaLLY.he.s.able.to.get.out.of.the.prison,ambiguous,new,index,contact,simple,down,card,multiple,eng,H
FPPTER40,2024-01-09T23:02:51Z,2024-01-09T23:02:59Z,7759,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,[he.can]return.home.to.his.family.but.unfortunately.what.he.finds.isnt.the.return.to.happy.family.that.he.wanted,ambiguous,old,index,contact,simple,down,individ,multiple,eng,H
FPPTER40,2024-01-09T23:02:59Z,2024-01-09T23:03:00Z,870,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,his.WIfe,noun,old,index,contact,simple,vertical,individ,multiple,eng,S
FPPTER40,2024-01-09T23:03:00Z,2024-01-09T23:03:01Z,1740,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,and.son.ARE.STILL[angry.with.him],ambiguous,old,index,contact,simple,down,individ,multiple,eng,H
FPPTER40,2024-01-09T23:03:02Z,2024-01-09T23:03:05Z,2640,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,what.happened.and.the.man,noun,new,index,contact,simple,down,individ,multiple,eng,H
FPPTER40,2024-01-09T23:03:06Z,2024-01-09T23:03:08Z,2240,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,it.might.be.HER.FATHER,noun,new,other,nocontact,complex,vertical,interior,multiple,eng,S
FPPTER40,2024-01-09T23:03:09Z,2024-01-09T23:03:10Z,1800,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,[or.a.relative],noun,new,index,contact,simple,down,individ,multiple,eng,S
FPPTER40,2024-01-09T23:03:10Z,2024-01-09T23:03:13Z,2760,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,he.MAYBE.TAKEN.ON.some.father[role],ambiguous,new,palm,contact,complex,vertical,interior,multiple,eng,H
FPPTER40,2024-01-09T23:03:14Z,2024-01-09T23:03:16Z,2180,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,role.and.SINce.he.s.been.gone.he.s[not.impressed.either],pro,old,index,nocontact,complex,down,individ,multiple,eng,H
FPPTER40,2024-01-09T23:03:20Z,2024-01-09T23:03:22Z,1360,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,[so.he.tries.to.expla]in.himself,ambiguous,old,index,nocontact,complex,down,individ,multiple,eng,S
FPPTER40,2024-01-09T23:03:22Z,2024-01-09T23:03:23Z,1005,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,to.his.wiFe.and.his.son,ambiguous,old,index,nocontact,complex,down,interior,multiple,eng,H
FPPTER40,2024-01-09T23:03:23Z,2024-01-09T23:03:27Z,4155,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,he.explains.HOW.MISARABLE.he.was.in.the.prsion.how.much.time.he.had.to.think.about.everything.that.he.did,ambiguous,new,index,contact,simple,down,individ,multiple,eng,H
FPPTER40,2024-01-09T23:03:27Z,2024-01-09T23:03:29Z,2520,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,AND.how.eventually.he[realized.the.error.of.his.ways],pro,new,index,contact,simple,down,individ,multiple,eng,H
FPPTER40,2024-01-09T23:03:42Z,2024-01-09T23:03:44Z,2050,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,[when.he.re]turns.to.hIS.noramal.life,noun,new,index,contact,simple,down,card,multiple,eng,H
FPPTER40,2024-01-09T23:03:55Z,2024-01-09T23:03:56Z,940,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,[he.is.able.to]FEEL[confident.and.happy],pro,new,palm,contact,simple,vertical,card,multiple,eng,S
FPPTER40,2024-01-09T23:04:35Z,2024-01-09T23:04:39Z,4220,FPPT-ENG-Phase2-20191112-v8-ALS-v1.eaf,do.you.want.to.have.a.go[being.one.of.the.characters],other,old,palm,nocontact,simple,up,other,multiple,eng,H
FPPTIR101,2024-01-09T23:00:19Z,2024-01-09T23:00:21Z,2368,FPPT-IDI-Phase1-20200626-v2.eaf,bo,pro,new,index,contact,complex,down,interior,single,idi,S
FPPTIR101,2024-01-09T23:00:21Z,2024-01-09T23:00:22Z,1300,FPPT-IDI-Phase1-20200626-v2.eaf,tukmä[LOC]-drinkinghere,ambiguous,new,index,nocontact,complex,down,interior,single,idi,S
FPPTIR101,2024-01-09T23:00:22Z,2024-01-09T23:00:25Z,2240,FPPT-IDI-Phase1-20200626-v2.eaf,bokumbläbi(theytwo),pro,new,index,contact,complex,down,interior,single,idi,H
FPPTIR101,2024-01-09T23:00:25Z,2024-01-09T23:00:26Z,1283,FPPT-IDI-Phase1-20200626-v2.eaf,gtanyikwnkwnaŋa-alcoholwater,noun,new,index,nocontact,simple,down,individ,single,idi,S
FPPTIR101,2024-01-09T23:00:27Z,2024-01-09T23:00:28Z,717,FPPT-IDI-Phase1-20200626-v2.eaf,gtala-thisman,noun,new,index,contact,simple,down,individ,single,idi,S
FPPTIR101,2024-01-09T23:00:28Z,2024-01-09T23:00:30Z,2333,FPPT-IDI-Phase1-20200626-v2.eaf,gtapalalgd-thinkingaboutthishere,ambiguous,new,index,contact,complex,down,interior,single,idi,H
FPPTIR101,2024-01-09T23:00:30Z,2024-01-09T23:00:31Z,751,FPPT-IDI-Phase1-20200626-v2.eaf,obo-he,pro,old,index,nocontact,complex,vertical,interior,single,idi,S
FPPTIR101,2024-01-09T23:00:31Z,2024-01-09T23:00:33Z,1919,FPPT-IDI-Phase1-20200626-v2.eaf,gtapalaldagätukmä,ambiguous,new,index,contact,complex,vertical,interior,single,idi,S
FPPTIR101,2024-01-09T23:00:33Z,2024-01-09T23:00:35Z,1477,FPPT-IDI-Phase1-20200626-v2.eaf,bo,pro,old,index,contact,simple,vertical,individ,single,idi,H
FPPTIR101,2024-01-09T23:00:35Z,2024-01-09T23:00:38Z,3130,FPPT-IDI-Phase1-20200626-v2.eaf,gdthona-thingshere,noun,new,index,contact,complex,down,interior,single,idi,S
FPPTIR101,2024-01-09T23:00:38Z,2024-01-09T23:00:39Z,1023,FPPT-IDI-Phase1-20200626-v2.eaf,pro-drop-thinkning,other,old,index,contact,simple,down,individ,single,idi,S
FPPTIR101,2024-01-09T23:00:39Z,2024-01-09T23:00:40Z,1185,FPPT-IDI-Phase1-20200626-v2.eaf,obom-tohim,pro,new,index,contact,complex,down,individ,single,idi,H
FPPTIR101,2024-01-09T23:00:40Z,2024-01-09T23:00:41Z,667,FPPT-IDI-Phase1-20200626-v2.eaf,prodrophe,pro,old,index,contact,simple,down,individ,single,idi,S
FPPTIR101,2024-01-09T23:00:41Z,2024-01-09T23:00:41Z,680,FPPT-IDI-Phase1-20200626-v2.eaf,obom,pro,old,index,nocontact,simple,down,individ,single,idi,S
FPPTIR101,2024-01-09T23:00:41Z,2024-01-09T23:00:42Z,298,FPPT-IDI-Phase1-20200626-v2.eaf,drophe,pro,old,index,nocontact,simple,vertical,card,single,idi,S
FPPTIR101,2024-01-09T23:00:42Z,2024-01-09T23:00:44Z,2199,FPPT-IDI-Phase1-20200626-v2.eaf,gtathona,noun,old,index,nocontact,complex,down,interior,single,idi,H
FPPTIR101,2024-01-09T23:00:44Z,2024-01-09T23:00:44Z,718,FPPT-IDI-Phase1-20200626-v2.eaf,bo,pro,old,index,nocontact,simple,down,interior,single,idi,S
FPPTIR101,2024-01-09T23:00:46Z,2024-01-09T23:00:46Z,735,FPPT-IDI-Phase1-20200626-v2.eaf,prodrop,pro,new,index,contact,simple,down,interior,single,idi,S
FPPTIR101,2024-01-09T23:00:46Z,2024-01-09T23:00:47Z,630,FPPT-IDI-Phase1-20200626-v2.eaf,bo,pro,old,index,nocontact,simple,down,individ,single,idi,S
FPPTIR101,2024-01-09T23:00:47Z,2024-01-09T23:00:47Z,292,FPPT-IDI-Phase1-20200626-v2.eaf,gtagta,pro,old,index,nocontact,simple,down,interior,single,idi,S
FPPTIR101,2024-01-09T23:00:47Z,2024-01-09T23:00:48Z,1170,FPPT-IDI-Phase1-20200626-v2.eaf,bogta-they,pro,old,index,nocontact,complex,down,interior,single,idi,S
FPPTIR101,2024-01-09T23:00:55Z,2024-01-09T23:00:57Z,1170,FPPT-IDI-Phase1-20200626-v2.eaf,bohe,pro,new,index,contact,simple,down,individ,multiple,idi,S
FPPTIR101,2024-01-09T23:00:57Z,2024-01-09T23:00:58Z,1735,FPPT-IDI-Phase1-20200626-v2.eaf,nyikwnkwnaŋaalcohol,noun,new,index,contact,simple,down,individ,multiple,idi,H
FPPTIR101,2024-01-09T23:00:58Z,2024-01-09T23:01:00Z,1407,FPPT-IDI-Phase1-20200626-v2.eaf,mlakumbläbi-twowomen,noun,new,index,contact,complex,down,interior,multiple,idi,S
FPPTIR101,2024-01-09T23:01:00Z,2024-01-09T23:01:02Z,2380,FPPT-IDI-Phase1-20200626-v2.eaf,lakumbläbyin-threemen,noun,new,index,contact,complex,down,interior,multiple,idi,S
FPPTIR101,2024-01-09T23:01:02Z,2024-01-09T23:01:06Z,3595,FPPT-IDI-Phase1-20200626-v2.eaf,prodropthey,other,old,index,nocontact,complex,down,interior,multiple,idi,S
FPPTIR101,2024-01-09T23:01:06Z,2024-01-09T23:01:09Z,3350,FPPT-IDI-Phase1-20200626-v2.eaf,boreflexive,pro,old,index,nocontact,complex,down,interior,multiple,idi,S
FPPTIR101,2024-01-09T23:01:11Z,2024-01-09T23:01:12Z,670,FPPT-IDI-Phase1-20200626-v2.eaf,bohe,pro,old,index,nocontact,simple,down,individ,multiple,idi,S
FPPTIR101,2024-01-09T23:01:20Z,2024-01-09T23:01:23Z,2541,FPPT-IDI-Phase1-20200626-v2.eaf,gtala,noun,new,index,contact,complex,down,interior,multiple,idi,H
FPPTIR101,2024-01-09T23:01:28Z,2024-01-09T23:01:29Z,965,FPPT-IDI-Phase1-20200626-v2.eaf,mlaadalo-wife,noun,new,index,contact,simple,down,individ,single,idi,S
FPPTIR101,2024-01-09T23:01:29Z,2024-01-09T23:01:30Z,767,FPPT-IDI-Phase1-20200626-v2.eaf,prdrophe,pro,old,index,nocontact,simple,down,individ,single,idi,S
FPPTIR101,2024-01-09T23:01:31Z,2024-01-09T23:01:32Z,1360,FPPT-IDI-Phase1-20200626-v2.eaf,prodrop,pro,old,index,contact,simple,down,individ,single,idi,S
FPPTIR101,2024-01-09T23:01:32Z,2024-01-09T23:01:34Z,1973,FPPT-IDI-Phase1-20200626-v2.eaf,thäthmgmäinthejaw,ambiguous,new,index,contact,simple,down,individ,single,idi,S
FPPTIR101,2024-01-09T23:01:34Z,2024-01-09T23:01:36Z,2220,FPPT-IDI-Phase1-20200626-v2.eaf,gädä-baby,noun,new,index,contact,simple,down,individ,single,idi,S
FPPTIR101,2024-01-09T23:01:36Z,2024-01-09T23:01:39Z,2734,FPPT-IDI-Phase1-20200626-v2.eaf,nyikwnkwnaŋa-drink,noun,new,index,contact,simple,down,individ,single,idi,H
FPPTIR101,2024-01-09T23:01:39Z,2024-01-09T23:01:41Z,1600,FPPT-IDI-Phase1-20200626-v2.eaf,prodrop,pro,old,index,nocontact,simple,down,individ,single,idi,S
FPPTIR101,2024-01-09T23:01:41Z,2024-01-09T23:01:43Z,1936,FPPT-IDI-Phase1-20200626-v2.eaf,prodrop,pro,old,index,nocontact,simple,down,individ,single,idi,S
FPPTIR101,2024-01-09T23:01:43Z,2024-01-09T23:01:43Z,801,FPPT-IDI-Phase1-20200626-v2.eaf,prodropshe,pro,old,index,nocontact,simple,down,individ,single,idi,S
FPPTIR101,2024-01-09T23:01:43Z,2024-01-09T23:01:44Z,995,FPPT-IDI-Phase1-20200626-v2.eaf,thäthkpbigmouth,noun,old,index,nocontact,simple,down,individ,single,idi,S
FPPTIR101,2024-01-09T23:01:44Z,2024-01-09T23:01:46Z,1528,FPPT-IDI-Phase1-20200626-v2.eaf,thäŋgkpbighands,noun,old,index,nocontact,complex,down,individ,single,idi,S
FPPTIR101,2024-01-09T23:01:50Z,2024-01-09T23:01:51Z,1475,FPPT-IDI-Phase1-20200626-v2.eaf,lamndeoldman,noun,new,index,contact,simple,down,individ,single,idi,S
FPPTIR101,2024-01-09T23:02:03Z,2024-01-09T23:02:05Z,1210,FPPT-IDI-Phase1-20200626-v2.eaf,bohe,pro,new,index,contact,simple,down,interior,single,idi,S
FPPTIR101,2024-01-09T23:02:13Z,2024-01-09T23:02:14Z,725,FPPT-IDI-Phase1-20200626-v2.eaf,mladam,noun,old,index,nocontact,simple,down,individ,single,idi,S
FPPTIR101,2024-01-09T23:02:14Z,2024-01-09T23:02:17Z,3170,FPPT-IDI-Phase1-20200626-v2.eaf,prodrophedrinking,pro,old,index,nocontact,complex,down,interior,single,idi,H
FPPTIR101,2024-01-09T23:02:17Z,2024-01-09T23:02:19Z,1230,FPPT-IDI-Phase1-20200626-v2.eaf,mladablä,noun,old,index,nocontact,simple,down,individ,single,idi,S
FPPTIR101,2024-01-09T23:02:19Z,2024-01-09T23:02:19Z,520,FPPT-IDI-Phase1-20200626-v2.eaf,mlada,noun,old,index,nocontact,simple,down,card,single,idi,S
FPPTIR101,2024-01-09T23:02:20Z,2024-01-09T23:02:21Z,1000,FPPT-IDI-Phase1-20200626-v2.eaf,thängähands,noun,new,index,contact,complex,down,interior,single,idi,S
FPPTIR101,2024-01-09T23:02:21Z,2024-01-09T23:02:23Z,2240,FPPT-IDI-Phase1-20200626-v2.eaf,gädbaby,noun,new,index,contact,simple,down,individ,single,idi,H
